"Caregiver linguistic","",64.865,65.259,0.394,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",65.4,65.82,0.42,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",72.532,73.26,0.728,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",75.146,75.625,0.479,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",78.059,78.62,0.561,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",83.633,83.981,0.348,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",85.919,86.399,0.48,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",90.062,90.895,0.833,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",94.233,95.12,0.887,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",96.216,97.209,0.993,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",98.982,99.675,0.693,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",103.006,103.44,0.434,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",106.532,107.44,0.908,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",109.056,109.956,0.9,"english","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",128.04,128.36,0.32,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",178.166,179.073,0.907,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",181.606,181.88,0.274,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",185.492,185.861,0.369,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",189.375,189.77,0.395,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",196.139,196.538,0.399,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",198.064,198.539,0.475,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",221.152,221.713,0.561,"label - negation","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",227.791,228.48,0.689,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",239.899,240.48,0.581,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",253.54,254.053,0.513,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",266.466,267.473,1.007,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",269.438,269.952,0.514,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",272.346,272.786,0.44,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",289.306,289.866,0.56,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",292.986,293.439,0.453,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",295.24,295.766,0.526,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",312.559,313.053,0.494,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",318.766,320.466,1.7,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",322.751,323.72,0.969,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",324.376,325.405,1.029,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",327.265,327.97,0.705,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",333.033,333.419,0.386,"label - object present","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",337.795,338.056,0.261,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",343.453,343.833,0.38,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",352.96,353.38,0.42,"label - object imaginary","145_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",29.04,30.0,0.96,"extended index finger","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",37.04,40.4,3.36,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",46.44,52.306,5.866,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",58.02,62.48,4.46,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",67.68,68.78,1.1,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",73.32,76.6,3.28,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",79.08,80.06,0.98,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",105.56,111.5,5.94,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",139.54,146.813,7.273,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",167.42,169.733,2.313,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",179.04,185.34,6.3,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",187.2,203.046,15.846,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",215.9,218.506,2.606,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",231.44,234.38,2.94,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",238.92,250.88,11.96,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",270.82,283.42,12.6,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",293.9,294.28,0.38,"extended index finger","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",302.14,317.387,15.247,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",339.16,340.693,1.533,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",341.28,343.64,2.36,"hold out/give","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",26.526,27.04,0.514,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",28.019,28.366,0.347,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",29.807,30.219,0.412,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",38.426,39.526,1.1,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",40.133,40.585,0.452,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",61.566,62.126,0.56,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",66.273,66.593,0.32,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",67.543,67.923,0.38,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",167.359,167.659,0.3,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",179.146,180.1,0.954,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",182.706,183.166,0.46,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",183.726,184.3,0.574,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",230.873,231.552,0.679,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",232.229,233.069,0.84,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",275.666,276.532,0.866,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",278.173,279.16,0.987,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",280.573,281.3,0.727,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",311.172,311.8,0.628,"label - object present","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",339.493,339.979,0.486,"label - object imaginary","146_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",345.154,345.869,0.715,"label - object imaginary","146_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",28.86,37.6,8.74,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",52.92,55.96,3.04,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",56.64,60.36,3.72,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",63.16,65.36,2.2,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",68.36,70.38,2.02,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",70.4,73.04,2.64,"touching w/ open hand","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",73.05,74.87,1.82,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",95.72,96.28,0.56,"touching w/ open hand","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",125.48,127.4,1.92,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",151.98,154.48,2.5,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",238.54,244.52,5.98,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",245.92,249.62,3.7,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",292.88,295.34,2.46,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",336.4,336.76,0.36,"extended index finger","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",338.88,341.68,2.8,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",348.08,353.1,5.02,"hold out/give","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",7.866,8.3,0.434,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",11.62,12.126,0.506,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",20.266,20.6,0.334,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",21.283,21.623,0.34,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",22.386,22.646,0.26,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",24.44,24.98,0.54,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",26.726,27.093,0.367,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",31.399,31.906,0.507,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",47.666,48.1,0.434,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",51.826,52.38,0.554,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",53.753,54.686,0.933,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",58.406,58.9,0.494,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",59.826,60.559,0.733,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",63.139,63.88,0.741,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",66.271,66.852,0.581,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",71.673,72.24,0.567,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",73.01,73.543,0.533,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",74.08,74.5,0.42,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",79.57,80.143,0.573,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",86.276,86.83,0.554,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",89.309,89.669,0.36,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",95.553,96.02,0.467,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",109.223,109.59,0.367,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",111.155,111.529,0.374,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",111.84,112.113,0.273,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",113.606,113.946,0.34,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",115.762,116.062,0.3,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",121.059,121.472,0.413,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",126.7,127.24,0.54,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",128.84,129.84,1.0,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",130.143,130.576,0.433,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",131.628,132.03,0.402,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",137.759,138.259,0.5,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",142.62,143.06,0.44,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",143.45,143.983,0.533,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",161.799,162.153,0.354,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",162.886,163.331,0.445,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",168.081,168.628,0.547,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",170.031,170.625,0.594,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",176.266,176.76,0.494,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",181.263,181.581,0.318,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",188.16,188.44,0.28,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",190.632,191.233,0.601,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",195.335,195.802,0.467,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",198.36,198.82,0.46,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",202.646,203.053,0.407,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",207.546,208.093,0.547,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",208.48,208.873,0.393,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",210.786,211.12,0.334,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",212.692,213.146,0.454,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",214.809,215.289,0.48,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",218.599,219.138,0.539,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",221.197,221.611,0.414,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",223.04,223.366,0.326,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",231.006,231.412,0.406,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",236.079,236.519,0.44,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",238.821,239.194,0.373,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",241.156,241.956,0.8,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",242.398,242.946,0.548,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",243.982,244.342,0.36,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",246.193,247.059,0.866,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",247.524,248.045,0.521,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",249.854,250.554,0.7,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",253.294,254.186,0.892,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",254.28,255.066,0.786,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",258.14,258.893,0.753,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",259.136,259.61,0.474,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",261.626,262.08,0.454,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",263.703,264.243,0.54,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",283.766,284.14,0.374,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",285.88,286.26,0.38,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",287.826,288.1,0.274,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",290.912,291.233,0.321,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",292.04,292.52,0.48,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",297.11,297.39,0.28,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",301.41,302.123,0.713,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",303.84,304.7,0.86,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",307.46,308.032,0.572,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",308.099,308.713,0.614,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",310.702,311.236,0.534,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",313.695,314.196,0.501,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",315.48,316.22,0.74,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",320.78,321.24,0.46,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",321.546,321.893,0.347,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",324.12,324.8,0.68,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",338.68,339.0,0.32,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",339.39,340.27,0.88,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",348.68,348.94,0.26,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",351.61,352.03,0.42,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",352.553,352.946,0.393,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",353.479,353.859,0.38,"label - object imaginary","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",354.165,354.599,0.434,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",355.511,356.572,1.061,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",356.931,357.937,1.006,"label - object present","157_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",59.36,63.166,3.806,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",105.04,108.693,3.653,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",127.98,129.866,1.886,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",136.56,141.12,4.56,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",149.18,152.62,3.44,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",156.16,158.28,2.12,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",162.4,165.4,3.0,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",166.26,169.713,3.453,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",184.96,186.32,1.36,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",188.26,192.0,3.74,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",200.16,203.84,3.68,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",213.38,214.286,0.906,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",229.92,232.527,2.607,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",254.42,258.14,3.72,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",286.48,290.94,4.46,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",320.76,322.04,1.28,"extended index finger","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",349.8,358.7,8.9,"hold out/give","197_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",277.746,278.5,0.754,"label - negation","197_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",293.42,294.0,0.58,"label - negation","197_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",48.56,51.04,2.48,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",53.56,58.16,4.6,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",68.86,71.426,2.566,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",102.84,106.54,3.7,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",120.16,122.24,2.08,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",126.64,127.76,1.12,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",140.38,141.633,1.253,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",157.08,164.44,7.36,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",169.86,175.98,6.12,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",182.24,184.26,2.02,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",190.8,194.64,3.84,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",219.226,220.846,1.62,"extended index finger","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",222.7,230.46,7.76,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",230.492,231.126,0.634,"extended index finger","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",231.126,234.53,3.404,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",236.1,238.373,2.273,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",246.22,246.56,0.34,"touching w/ open hand","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",254.3,256.34,2.04,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",256.36,257.26,0.9,"extended index finger","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",257.26,263.94,6.68,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",279.94,284.54,4.6,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",311.21,313.112,1.902,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",324.4,326.0,1.6,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",333.78,335.46,1.68,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver nonlinguistic","",373.3,376.92,3.62,"hold out/give","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",33.944,34.38,0.436,"label - object present","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",37.092,37.572,0.48,"label - object present","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",38.662,39.382,0.72,"label - object present","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",44.266,44.52,0.254,"label - object imaginary","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",45.015,45.276,0.261,"label - object imaginary","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",46.373,46.76,0.387,"label - object present","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",49.042,49.896,0.854,"label - object present","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",58.84,59.88,1.04,"label - object present","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",60.31,61.01,0.7,"label - object present","260_18m_socpop_JReyes.eaf"
"Caregiver linguistic","",70.318,70.78,0.462,"label - object present","260_18m_socpop_JReyes.eaf"
